,index,tconst,ordering,nconst,category,job,characters,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,primaryName,birthYear,deathYear,primaryProfession,directors,writers
122,114,tt0117743,1,nm0001324,actor,,"[""Jack Price""]",movie,Still Waters Burn,Still Waters Burn,0,2008,,83,"Drama,Romance",Ian Hart,1964.0,,"actor,writer,miscellaneous",nm0404033,"nm0404033,nm0568495"
123,118,tt0117743,4,nm0203349,actor,,"[""Marvin""]",movie,Still Waters Burn,Still Waters Burn,0,2008,,83,"Drama,Romance",Ian Davidson,,,"writer,script_department,director",nm0404033,"nm0404033,nm0568495"
124,132,tt0118141,9,nm0873423,cinematographer,,,movie,What Is It?,What Is It?,0,2005,,72,Drama,Wyatt Troll,,,"cinematographer,camera_department,director",nm0000417,nm0000417
125,124,tt0118141,1,nm0088330,actor,,"[""The young man""]",movie,What Is It?,What Is It?,0,2005,,72,Drama,Michael Blevis,,,actor,nm0000417,nm0000417
126,125,tt0118141,2,nm1816435,actor,,"[""The young man's alter ego""]",movie,What Is It?,What Is It?,0,2005,,72,Drama,Carlos Richardson,,,actor,nm0000417,nm0000417
127,126,tt0118141,3,nm0299305,actress,,"[""The young man's fantasy girl""]",movie,What Is It?,What Is It?,0,2005,,72,Drama,Lisa Fusco,1978.0,,actress,nm0000417,nm0000417
128,127,tt0118141,4,nm1828210,actor,,"[""Dueling Demi-God Auteur"",""The Young Man's Uber Ego""]",movie,What Is It?,What Is It?,0,2005,,72,Drama,Steven C. Stewart,1937.0,2001.0,"actor,writer",nm0000417,nm0000417
129,128,tt0118141,5,nm0000417,director,,,movie,What Is It?,What Is It?,0,2005,,72,Drama,Crispin Glover,1964.0,,"actor,soundtrack,producer",nm0000417,nm0000417
130,129,tt0118141,6,nm0222748,producer,producer,,movie,What Is It?,What Is It?,0,2005,,72,Drama,Matt Devlen,,,"producer,actor,writer",nm0000417,nm0000417
131,130,tt0118141,7,nm0656333,producer,producer,,movie,What Is It?,What Is It?,0,2005,,72,Drama,Ryan Page,1974.0,,"producer,writer,director",nm0000417,nm0000417
132,131,tt0118141,8,nm0657778,producer,producer,,movie,What Is It?,What Is It?,0,2005,,72,Drama,Michael Pallagi,,,"producer,director,writer",nm0000417,nm0000417
133,134,tt0118154,2,nm0813655,director,,,movie,White Hotel,White Hotel,0,2001,,90,"Biography,Documentary",Tobi Solvang,,,director,"nm0341170,nm0813655",
134,135,tt0118154,3,nm10451766,editor,,,movie,White Hotel,White Hotel,0,2001,,90,"Biography,Documentary",Dianne Griffin,,,editor,"nm0341170,nm0813655",
135,133,tt0118154,1,nm0341170,director,,,movie,White Hotel,White Hotel,0,2001,,90,"Biography,Documentary",Dianne Griffin,,,"producer,director,production_manager","nm0341170,nm0813655",
136,136,tt0118589,1,nm0001014,actress,,"[""Billie Frank""]",movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Mariah Carey,1969.0,,"soundtrack,actress,composer",nm0193554,"nm0921985,nm0486824"
137,137,tt0118589,10,nm0801005,cinematographer,,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Geoffrey Simpson,,,"cinematographer,camera_department,miscellaneous",nm0193554,"nm0921985,nm0486824"
138,138,tt0118589,2,nm0073160,actor,,"[""Rafael""]",movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Eric Benét,1966.0,,"soundtrack,actor,producer",nm0193554,"nm0921985,nm0486824"
139,139,tt0118589,3,nm0066586,actor,,"[""Julian Dice""]",movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Max Beesley,1971.0,,"actor,soundtrack,producer",nm0193554,"nm0921985,nm0486824"
140,140,tt0118589,4,nm0004771,actress,,"[""Louise""]",movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Da Brat,1974.0,,"actress,producer,soundtrack",nm0193554,"nm0921985,nm0486824"
141,141,tt0118589,5,nm0193554,director,,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Vondie Curtis-Hall,1950.0,,"actor,director,soundtrack",nm0193554,"nm0921985,nm0486824"
142,142,tt0118589,6,nm0921985,writer,story,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Cheryl L. West,,,"writer,producer,soundtrack",nm0193554,"nm0921985,nm0486824"
143,143,tt0118589,7,nm0486824,writer,screenplay,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Kate Lanier,,,"writer,director,producer",nm0193554,"nm0921985,nm0486824"
144,144,tt0118589,8,nm0548257,producer,producer,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Laurence Mark,,,"producer,miscellaneous,executive",nm0193554,"nm0921985,nm0486824"
145,145,tt0118589,9,nm0005966,composer,,,movie,Glitter,Glitter,0,2001,,104,"Drama,Music,Romance",Terence Blanchard,1962.0,,"music_department,composer,soundtrack",nm0193554,"nm0921985,nm0486824"
146,155,tt0118652,9,nm0341650,producer,producer,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Dan Griffiths,,,"producer,executive",nm0440948,nm0551138
147,154,tt0118652,8,nm0963218,producer,producer,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Daniel Gold,,,"producer,actor",nm0440948,nm0551138
148,153,tt0118652,7,nm0050247,producer,producer,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Melissa Balin,1975.0,,"producer,miscellaneous,director",nm0440948,nm0551138
149,152,tt0118652,6,nm0551138,writer,,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Rogan Russell Marshall,1971.0,,"actor,writer,producer",nm0440948,nm0551138
150,151,tt0118652,5,nm0440948,director,,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Jeremy Kasten,,,"editor,editorial_department,director",nm0440948,nm0551138
151,147,tt0118652,10,nm0004499,composer,,,movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",David Reynolds,,,"music_department,composer,soundtrack",nm0440948,nm0551138
152,149,tt0118652,3,nm0001062,actor,,"[""Dr. Ek""]",movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Jeffrey Combs,1954.0,,"actor,miscellaneous",nm0440948,nm0551138
153,148,tt0118652,2,nm0001293,actor,,"[""Douglas""]",movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Seth Green,1974.0,,"actor,writer,producer",nm0440948,nm0551138
154,146,tt0118652,1,nm0427470,actor,,"[""Trevor Blackburn""]",movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Andras Jones,1968.0,,"actor,manager,producer",nm0440948,nm0551138
155,150,tt0118652,4,nm0732133,actress,,"[""Dr. Thalama""]",movie,The Attic Expeditions,The Attic Expeditions,0,2001,,100,"Comedy,Horror,Mystery",Wendy Robie,1953.0,,"actress,soundtrack",nm0440948,nm0551138
156,165,tt0118926,9,nm0003900,cinematographer,director of photography,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",José Luis Alcaine,1938.0,,"cinematographer,camera_department,miscellaneous",nm0000518,nm0787649
157,164,tt0118926,8,nm0407076,composer,,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Alberto Iglesias,1955.0,,"composer,music_department,soundtrack",nm0000518,nm0787649
158,163,tt0118926,7,nm0351006,producer,producer,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Andrés Vicente Gómez,1943.0,,"producer,writer,executive",nm0000518,nm0787649
159,162,tt0118926,6,nm0787649,writer,novel,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Nicholas Shakespeare,1957.0,,"producer,writer",nm0000518,nm0787649
160,161,tt0118926,5,nm0000518,director,,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",John Malkovich,1953.0,,"actor,producer,writer",nm0000518,nm0787649
161,160,tt0118926,4,nm0617799,actress,,"[""Llosa""]",movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Elvira Mínguez,1965.0,,"actress,writer,producer",nm0000518,nm0787649
162,158,tt0118926,2,nm0603090,actress,,"[""Yolanda""]",movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Laura Morante,1956.0,,"actress,director,writer",nm0000518,nm0787649
163,157,tt0118926,10,nm0061452,editor,,,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Mario Battistel,,,editor,nm0000518,nm0787649
164,156,tt0118926,1,nm0000849,actor,,"[""Agustín Rejas""]",movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Javier Bardem,1969.0,,"actor,producer,soundtrack",nm0000518,nm0787649
165,159,tt0118926,3,nm0098709,actor,,"[""Sucre""]",movie,The Dancer Upstairs,The Dancer Upstairs,0,2002,,132,"Crime,Drama,Thriller",Juan Diego Botto,1975.0,,"actor,director,writer",nm0000518,nm0787649
166,175,tt0119004,9,nm0923673,writer,,,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Dale Wheatley,,,"producer,actor,writer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
167,174,tt0119004,8,nm0836476,writer,"based in part on play ""The Saturday Night Club""",,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",David Stutman,,,"writer,producer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
168,173,tt0119004,7,nm0065818,writer,,,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Tawd Beckman,,,"writer,producer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
169,172,tt0119004,6,nm0039192,writer,,,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Bethany Ashton Wolf,,,"writer,actress,director",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
170,171,tt0119004,5,nm0730222,director,,,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",R.D. Robb,1972.0,,"producer,actor,director",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
171,169,tt0119004,3,nm0001497,actor,,"[""Ian""]",movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Tobey Maguire,1975.0,,"actor,producer,director",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
172,168,tt0119004,2,nm0175305,actor,,"[""Jeremy""]",movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Kevin Connolly,1974.0,,"actor,director,producer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
173,167,tt0119004,10,nm0015917,producer,producer,,movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Gary A. Lowe,1954.0,,"producer,assistant_director,production_manager",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
174,166,tt0119004,1,nm0089231,actor,,"[""Brad""]",movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Scott Bloom,1973.0,,"actor,producer,writer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
175,170,tt0119004,4,nm0000138,actor,,"[""Derek""]",movie,Don's Plum,Don's Plum,0,2001,,89,"Comedy,Drama",Leonardo DiCaprio,1974.0,,"actor,producer,writer",nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
176,182,tt0119231,6,nm2772370,producer,producer,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Brooke Ciardelli,,,producer,nm0818538,nm0818538
177,185,tt0119231,9,nm0765769,cinematographer,,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Mark Sasahara,1963.0,,"camera_department,cinematographer,art_department",nm0818538,nm0818538
178,184,tt0119231,8,nm0923224,producer,producer,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Brook Wetzel,,,producer,nm0818538,nm0818538
179,183,tt0119231,7,nm0651349,producer,executive producer,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Cabot Orton,,,producer,nm0818538,nm0818538
180,181,tt0119231,5,nm0818538,director,,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Keith Spiegel,1972.0,,"director,writer,producer",nm0818538,nm0818538
181,176,tt0119231,1,nm0000639,actress,,"[""Jill Fields""]",movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Ally Sheedy,1962.0,,"actress,producer,soundtrack",nm0818538,nm0818538
182,179,tt0119231,3,nm0377888,actor,,"[""Bobbi""]",movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Justin Henry,1971.0,,"actor,soundtrack",nm0818538,nm0818538
183,178,tt0119231,2,nm0641168,actor,,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Brian O'Halloran,1969.0,,"actor,producer",nm0818538,nm0818538
184,177,tt0119231,10,nm0315993,editor,,,movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Rick Giachino,,,"editor,producer,cinematographer",nm0818538,nm0818538
185,180,tt0119231,4,nm0290969,actor,,"[""Tommy Keen""]",movie,The Junior Defenders,The Junior Defenders,0,2007,,83,Comedy,Jason David Frank,1973.0,,"actor,producer,soundtrack",nm0818538,nm0818538
186,192,tt0119970,6,nm0067545,writer,based on the stage play by,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Craig Belanger,1968.0,,"writer,soundtrack",nm0483645,"nm0067545,nm0483645,nm0002911"
187,195,tt0119970,9,nm0747896,producer,producer,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Jeff Rubens,,,"actor,producer",nm0483645,"nm0067545,nm0483645,nm0002911"
188,194,tt0119970,8,nm0355626,producer,producer,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Gregory Hall,1969.0,,"actor,producer,casting_director",nm0483645,"nm0067545,nm0483645,nm0002911"
189,193,tt0119970,7,nm0002911,writer,screenplay,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Jay Holben,,,"camera_department,producer,director",nm0483645,"nm0067545,nm0483645,nm0002911"
190,191,tt0119970,5,nm0483645,director,,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Chris LaMont,,,"producer,writer,director",nm0483645,"nm0067545,nm0483645,nm0002911"
191,186,tt0119970,1,nm0005269,actor,,"[""Stewart Savage""]",movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Corin Nemec,1971.0,,"actor,producer,writer",nm0483645,"nm0067545,nm0483645,nm0002911"
192,189,tt0119970,3,nm0000262,actress,,"[""Linda Savage""]",movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Nancy Allen,1950.0,,"actress,soundtrack",nm0483645,"nm0067545,nm0483645,nm0002911"
193,188,tt0119970,2,nm0919361,actor,,"[""Jack Savage""]",movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Bruce Weitz,1943.0,,"actor,soundtrack,producer",nm0483645,"nm0067545,nm0483645,nm0002911"
194,187,tt0119970,10,nm0758207,producer,producer,,movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",Tito Salgado,,,"actor,producer",nm0483645,"nm0067545,nm0483645,nm0002911"
195,190,tt0119970,4,nm0209496,actor,,"[""Nathan Eastman""]",movie,My Apocalypse,Quality Time,0,2008,,82,"Comedy,Drama,Sci-Fi",John de Lancie,1948.0,,"actor,soundtrack,producer",nm0483645,"nm0067545,nm0483645,nm0002911"
196,205,tt0119980,9,nm0211040,writer,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Cathryn de Prume,1964.0,,"actress,writer,producer",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
197,204,tt0119980,8,nm0060449,writer,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Jon Bastian,1962.0,,"writer,director,editor",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
198,203,tt0119980,7,nm0169288,writer,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Cynthia Cohen,,,"miscellaneous,producer,writer",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
199,202,tt0119980,6,nm0604579,writer,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,D.H. Morgan,,,"producer,writer",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
200,201,tt0119980,5,nm0217546,director,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Jeffrey Delman,,,"writer,director,assistant_director",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
201,199,tt0119980,3,nm0505745,actor,,"[""Arnie Doovis""]",movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Zachary Levin,,,actor,nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
202,198,tt0119980,2,nm0218749,actor,,"[""Bo Doovis""]",movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Michael Dempsey,,,"actor,producer",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
203,197,tt0119980,10,nm0408925,writer,,,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Sam Ingraffia,,,"actor,writer,producer",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
204,196,tt0119980,1,nm0512186,actress,,"[""Merrilee Doovis""]",movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Barbara Lindsay,,,"actress,writer,transportation_department",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
205,200,tt0119980,4,nm0538701,actor,,"[""Jesse Doovis""]",movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002,,91,Drama,Shan Makor Prum,,,"writer,producer,actor",nm0217546,"nm0217546,nm0604579,nm0169288,nm0060449,nm0211040,nm0408925,nm0512186,nm0444758"
206,212,tt0120166,6,nm3694845,writer,,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Brett Morris,,,writer,nm0514247,nm3694845
207,215,tt0120166,9,nm0859211,composer,,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Mark Thomas,1956.0,,"composer,music_department,soundtrack",nm0514247,nm3694845
208,214,tt0120166,8,nm0560142,producer,producer,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Peter H. Matthews,,,"production_manager,editor,producer",nm0514247,nm3694845
209,213,tt0120166,7,nm0560014,producer,producer,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Elizabeth Matthews,,,producer,nm0514247,nm3694845
210,211,tt0120166,5,nm0514247,director,,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",David Lister,,,"director,writer,actor",nm0514247,nm3694845
211,209,tt0120166,3,nm0852082,actor,,"[""Ben Clark""]",movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Byron Taylor,1986.0,,"actor,cinematographer",nm0514247,nm3694845
212,210,tt0120166,4,nm1325216,actress,,"[""Nicole""]",movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Roxanne Burger,,,actress,nm0514247,nm3694845
213,208,tt0120166,2,nm0001456,actress,,"[""Morgana""]",movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Kelly LeBrock,1960.0,,actress,nm0514247,nm3694845
214,207,tt0120166,10,nm0721622,cinematographer,director of photography,,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Buster Reynolds,,,"cinematographer,camera_department,actor",nm0514247,nm3694845
215,206,tt0120166,1,nm0001108,actor,,"[""Merlin"",""Milner""]",movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001,,86,"Adventure,Family,Fantasy",Robert Davi,1951.0,,"actor,producer,director",nm0514247,nm3694845
216,225,tt0120607,9,nm0063223,production_designer,co-production designer,,movie,Between the Sheets,Between the Sheets,0,2003,,102,Comedy,Tobey Bays,,,"art_department,production_designer,art_director",nm0217937,nm0217938
217,224,tt0120607,8,nm0063579,cinematographer,,,movie,Between the Sheets,Between the Sheets,0,2003,,102,Comedy,Billy Beaird,,,"camera_department,cinematographer",nm0217937,nm0217938
218,223,tt0120607,7,nm1266635,composer,,,movie,Between the Sheets,Between the Sheets,0,2003,,102,Comedy,Peter Neff,,,"music_department,soundtrack,composer",nm0217937,nm0217938
